1330000000.000,1.211
1335000000.000,1.367
1340000000.000,1.522
1345000000.000,1.676
1350000000.000,1.829
1355000000.000,1.980
1360000000.000,2.131
1365000000.000,2.280
1370000000.000,2.428
1375000000.000,2.574
1380000000.000,2.719
1385000000.000,2.862
1390000000.000,3.003
1395000000.000,3.143
1400000000.000,3.281
1405000000.000,3.418
1410000000.000,3.552
1415000000.000,3.685
1420000000.000,3.816
1425000000.000,3.944
1430000000.000,4.071
1435000000.000,4.195
1440000000.000,4.317
1445000000.000,4.437
1450000000.000,4.554
1455000000.000,4.669
1460000000.000,4.782
1465000000.000,4.892
1470000000.000,5.000
1475000000.000,5.105
1480000000.000,5.207
1485000000.000,5.307
1490000000.000,5.404
1495000000.000,5.498
1500000000.000,5.590
1505000000.000,5.678
1510000000.000,5.764
1515000000.000,5.847
1520000000.000,5.928
1525000000.000,6.005
1530000000.000,6.080
1535000000.000,6.152
1540000000.000,6.221
1545000000.000,6.288
1550000000.000,6.352
1555000000.000,6.413
1560000000.000,6.472
1565000000.000,6.528
1570000000.000,6.581
1575000000.000,6.632
1580000000.000,6.681
1585000000.000,6.728
1590000000.000,6.772
1595000000.000,6.815
1600000000.000,6.855
1605000000.000,6.894
1610000000.000,6.930
1615000000.000,6.965
1620000000.000,6.999
1625000000.000,7.031
1630000000.000,7.061
1635000000.000,7.091
1640000000.000,7.119
1645000000.000,7.146
1650000000.000,7.173
1655000000.000,7.198
1660000000.000,7.224
1665000000.000,7.248
1670000000.000,7.272
1675000000.000,7.296
1680000000.000,7.320
1685000000.000,7.344
1690000000.000,7.367
1695000000.000,7.391
1700000000.000,7.416
1705000000.000,7.441
1710000000.000,7.466
1715000000.000,7.492
1720000000.000,7.519
1725000000.000,7.547
1730000000.000,7.575
1735000000.000,7.605
1740000000.000,7.636
1745000000.000,7.669
1750000000.000,7.702
1755000000.000,7.738
1760000000.000,7.775
1765000000.000,7.813
1770000000.000,7.854
1775000000.000,7.896
1780000000.000,7.940
1785000000.000,7.987
1790000000.000,8.036
1795000000.000,8.087
1800000000.000,8.140
1805000000.000,8.196
1810000000.000,8.254
1815000000.000,8.315
1820000000.000,8.378
1825000000.000,8.445
1830000000.000,8.514
1835000000.000,8.586
1840000000.000,8.662
1845000000.000,8.740
1850000000.000,8.822
1855000000.000,8.907
1860000000.000,8.995
1865000000.000,9.087
1870000000.000,9.182
1875000000.000,9.281
1880000000.000,9.384
1885000000.000,9.490
1890000000.000,9.600
1895000000.000,9.714
1900000000.000,9.831
1905000000.000,9.953
1910000000.000,10.078
1915000000.000,10.208
1920000000.000,10.341
1925000000.000,10.478
1930000000.000,10.619
1935000000.000,10.764
1940000000.000,10.913
1945000000.000,11.066
1950000000.000,11.222
1955000000.000,11.382
1960000000.000,11.544
1965000000.000,11.710
1970000000.000,11.879
1975000000.000,12.049
1980000000.000,12.222
1985000000.000,12.396
1990000000.000,12.571
1995000000.000,12.746
2000000000.000,12.920
2005000000.000,13.092
2010000000.000,13.262
2015000000.000,13.429
2020000000.000,13.590
2025000000.000,13.745
2030000000.000,13.893
2035000000.000,14.031
2040000000.000,14.159
2045000000.000,14.274
2050000000.000,14.375
2055000000.000,14.461
2060000000.000,14.530
2065000000.000,14.582
2070000000.000,14.614
2075000000.000,14.627
2080000000.000,14.620
2085000000.000,14.594
2090000000.000,14.547
2095000000.000,14.482
2100000000.000,14.398
2105000000.000,14.297
2110000000.000,14.180
2115000000.000,14.050
2120000000.000,13.906
2125000000.000,13.751
2130000000.000,13.587
2135000000.000,13.415
2140000000.000,13.237
2145000000.000,13.053
2150000000.000,12.866
2155000000.000,12.677
2160000000.000,12.486
2165000000.000,12.294
2170000000.000,12.104
2175000000.000,11.914
2180000000.000,11.727
2185000000.000,11.542
2190000000.000,11.360
2195000000.000,11.181
2200000000.000,11.006
2205000000.000,10.836
2210000000.000,10.669
2215000000.000,10.507
2220000000.000,10.350
2225000000.000,10.198
2230000000.000,10.051
2235000000.000,9.908
2240000000.000,9.771
2245000000.000,9.638
2250000000.000,9.511
2255000000.000,9.388
2260000000.000,9.270
2265000000.000,9.157
2270000000.000,9.048
2275000000.000,8.944
2280000000.000,8.844
2285000000.000,8.748
2290000000.000,8.655
2295000000.000,8.567
2300000000.000,8.481
2305000000.000,8.398
2310000000.000,8.318
2315000000.000,8.240
2320000000.000,8.164
2325000000.000,8.088
2330000000.000,8.013
2335000000.000,7.939
2340000000.000,7.863
2345000000.000,7.786
2350000000.000,7.707
2355000000.000,7.624
2360000000.000,7.538
2365000000.000,7.448
2370000000.000,7.351
2375000000.000,7.248
2380000000.000,7.138
2385000000.000,7.020
2390000000.000,6.892
2395000000.000,6.754
2400000000.000,6.606
2405000000.000,6.447
2410000000.000,6.276
2415000000.000,6.092
2420000000.000,5.897
2425000000.000,5.688
2430000000.000,5.468
2435000000.000,5.235
2440000000.000,4.990
2445000000.000,4.733
2450000000.000,4.466
2455000000.000,4.188
2460000000.000,3.901
2465000000.000,3.605
2470000000.000,3.301
2475000000.000,2.989
2480000000.000,2.672
2485000000.000,2.349
2490000000.000,2.021
2495000000.000,1.690
2500000000.000,1.355
2505000000.000,1.018
2510000000.000,0.680
2515000000.000,0.340
2520000000.000,-0.001
2525000000.000,-0.341
2530000000.000,-0.682
2535000000.000,-1.021
2540000000.000,-1.360
2545000000.000,-1.697
2550000000.000,-2.032
2555000000.000,-2.365
2560000000.000,-2.697
2565000000.000,-3.025
2570000000.000,-3.351
2575000000.000,-3.675
2580000000.000,-3.995
2585000000.000,-4.313
2590000000.000,-4.628
2595000000.000,-4.939
2600000000.000,-5.247
2605000000.000,-5.552
2610000000.000,-5.854
2615000000.000,-6.152
2620000000.000,-6.448
2625000000.000,-6.739
2630000000.000,-7.027
2635000000.000,-7.312
2640000000.000,-7.594
2645000000.000,-7.872
2650000000.000,-8.146
2655000000.000,-8.418
2660000000.000,-8.685
2665000000.000,-8.950
2670000000.000,-9.210
2675000000.000,-9.468
2680000000.000,-9.722
2685000000.000,-9.972
2690000000.000,-10.219
2695000000.000,-10.463
2700000000.000,-10.703
2705000000.000,-10.940
2710000000.000,-11.173
2715000000.000,-11.403
2720000000.000,-11.629
2725000000.000,-11.851
2730000000.000,-12.070
2735000000.000,-12.286
2740000000.000,-12.498
2745000000.000,-12.706
2750000000.000,-12.911
2755000000.000,-13.112
2760000000.000,-13.309
2765000000.000,-13.502
2770000000.000,-13.692
2775000000.000,-13.878
2780000000.000,-14.059
2785000000.000,-14.237
2790000000.000,-14.410
2795000000.000,-14.579
2800000000.000,-14.744
2805000000.000,-14.904
2810000000.000,-15.060
2815000000.000,-15.211
2820000000.000,-15.357
2825000000.000,-15.498
2830000000.000,-15.634
2835000000.000,-15.765
2840000000.000,-15.890
2845000000.000,-16.009
2850000000.000,-16.122
2855000000.000,-16.229
2860000000.000,-16.329
2865000000.000,-16.422
2870000000.000,-16.508
2875000000.000,-16.586
2880000000.000,-16.656
2885000000.000,-16.717
2890000000.000,-16.770
2895000000.000,-16.812
2900000000.000,-16.844
2905000000.000,-16.865
2910000000.000,-16.874
2915000000.000,-16.869
2920000000.000,-16.851
2925000000.000,-16.818
2930000000.000,-16.767
2935000000.000,-16.699
2940000000.000,-16.610
2945000000.000,-16.499
2950000000.000,-16.364
2955000000.000,-16.200
2960000000.000,-16.006
2965000000.000,-15.776
2970000000.000,-15.505
2975000000.000,-15.188
2980000000.000,-14.817
2985000000.000,-14.381
2990000000.000,-13.868
2995000000.000,-13.262
3000000000.000,-12.540
3005000000.000,-11.675
3010000000.000,-10.623
3015000000.000,-9.330
3020000000.000,-7.720
3025000000.000,-5.735
3030000000.000,-3.540
3035000000.000,-2.307
3040000000.000,-3.745
3045000000.000,-6.650
3050000000.000,-9.495
3055000000.000,-11.968
3060000000.000,-14.108
3065000000.000,-15.990
3070000000.000,-17.676
3075000000.000,-19.210
3080000000.000,-20.625
3085000000.000,-21.945
3090000000.000,-23.188
3095000000.000,-24.367
3100000000.000,-25.492
3105000000.000,-26.574
3110000000.000,-27.618
3115000000.000,-28.630
3120000000.000,-29.615
3125000000.000,-30.578
3130000000.000,-31.522
3135000000.000,-32.449
3140000000.000,-33.364
3145000000.000,-34.267
3150000000.000,-35.163
3155000000.000,-36.052
3160000000.000,-36.937
3165000000.000,-37.820
3170000000.000,-38.703
3175000000.000,-39.588
3180000000.000,-40.476
3185000000.000,-41.370
3190000000.000,-42.272
3195000000.000,-43.184
3200000000.000,-44.108
3205000000.000,-45.048
3210000000.000,-46.006
3215000000.000,-46.986
3220000000.000,-47.991
3225000000.000,-49.027
3230000000.000,-50.098
3235000000.000,-51.211
3240000000.000,-52.375
3245000000.000,-53.600
3250000000.000,-54.898
3255000000.000,-56.288
3260000000.000,-57.793
3265000000.000,-59.447
3270000000.000,-61.301
3275000000.000,-63.435
3280000000.000,-65.987
3285000000.000,-69.231
3290000000.000,-73.825
3295000000.000,-81.963
3300000000.000,-83.629
3305000000.000,-75.633
3310000000.000,-71.626
3315000000.000,-69.092
3320000000.000,-67.295
3325000000.000,-65.939
3330000000.000,-64.875
3335000000.000,-64.021
3340000000.000,-63.322
3345000000.000,-62.745
3350000000.000,-62.264
3355000000.000,-61.863
3360000000.000,-61.527
3365000000.000,-61.247
3370000000.000,-61.015
3375000000.000,-60.825
3380000000.000,-60.670
3385000000.000,-60.549
3390000000.000,-60.455
3395000000.000,-60.388
3400000000.000,-60.344
3405000000.000,-60.322
3410000000.000,-60.319
3415000000.000,-60.334
3420000000.000,-60.366
3425000000.000,-60.414
3430000000.000,-60.475
3435000000.000,-60.551
3440000000.000,-60.640
3445000000.000,-60.740
3450000000.000,-60.853
3455000000.000,-60.976
3460000000.000,-61.110
3465000000.000,-61.255
3470000000.000,-61.409
3475000000.000,-61.573
3480000000.000,-61.746
3485000000.000,-61.929
3490000000.000,-62.120
3495000000.000,-62.320
3500000000.000,-62.529
3505000000.000,-62.746
3510000000.000,-62.972
3515000000.000,-63.206
3520000000.000,-63.449
3525000000.000,-63.700
3530000000.000,-63.959
3535000000.000,-64.227
3540000000.000,-64.503
3545000000.000,-64.788
3550000000.000,-65.081
3555000000.000,-65.383
3560000000.000,-65.694
3565000000.000,-66.015
3570000000.000,-66.344
3575000000.000,-66.683
3580000000.000,-67.032
3585000000.000,-67.391
3590000000.000,-67.760
3595000000.000,-68.140
3600000000.000,-68.531
3605000000.000,-68.934
3610000000.000,-69.348
3615000000.000,-69.775
3620000000.000,-70.214
3625000000.000,-70.667
3630000000.000,-71.134
3635000000.000,-71.616
3640000000.000,-72.113
3645000000.000,-72.627
3650000000.000,-73.158
3655000000.000,-73.708
3660000000.000,-74.277
3665000000.000,-74.866
3670000000.000,-75.478
3675000000.000,-76.114
3680000000.000,-76.775
3685000000.000,-77.463
3690000000.000,-78.181
3695000000.000,-78.931
3700000000.000,-79.715
3705000000.000,-80.538
3710000000.000,-81.403
3715000000.000,-82.314
3720000000.000,-83.277
3725000000.000,-84.297
3730000000.000,-85.381
3735000000.000,-86.538
3740000000.000,-87.779
3745000000.000,-89.116
3750000000.000,-90.565
3755000000.000,-92.147
3760000000.000,-93.888
3765000000.000,-95.824
3770000000.000,-98.004
3775000000.000,-100.496
3780000000.000,-103.407
3785000000.000,-106.904
3790000000.000,-111.280
3795000000.000,-117.122
3800000000.000,-125.866
3805000000.000,-142.196
3810000000.000,-140.044
3815000000.000,-124.806
3820000000.000,-116.449
3825000000.000,-110.782
3830000000.000,-106.501
3835000000.000,-103.063
3840000000.000,-100.190
3845000000.000,-97.723
3850000000.000,-95.560
3855000000.000,-93.636
3860000000.000,-91.902
3865000000.000,-90.323
3870000000.000,-88.875
3875000000.000,-87.536
3880000000.000,-86.292
3885000000.000,-85.129
3890000000.000,-84.038
3895000000.000,-83.010
3900000000.000,-82.037
3905000000.000,-81.115
3910000000.000,-80.237
3915000000.000,-79.400
3920000000.000,-78.599
3925000000.000,-77.832
3930000000.000,-77.096
3935000000.000,-76.388
3940000000.000,-75.705
3945000000.000,-75.046
3950000000.000,-74.410
3955000000.000,-73.793
3960000000.000,-73.196
3965000000.000,-72.616
3970000000.000,-72.053
3975000000.000,-71.505
3980000000.000,-70.972
3985000000.000,-70.452
3990000000.000,-69.944
3995000000.000,-69.448
4000000000.000,-68.964
