-1.00000000000000000E1	4.78714902934795461E0
-9.50000000000000000E0	5.28235457099762939E0
-9.00000000000000000E0	5.77693594666648735E0
-8.50000000000000000E0	6.27080605283149239E0
-8.00000000000000000E0	6.76386397955416996E0
-7.50000000000000000E0	7.25598801796591175E0
-7.00000000000000000E0	7.74702233080699187E0
-6.50000000000000000E0	8.23677468258209444E0
-6.00000000000000000E0	8.72501150709407369E0
-5.50000000000000000E0	9.21145112579101166E0
-5.00000000000000000E0	9.69575122885037644E0
-4.50000000000000000E0	1.01774933679375290E1
-4.00000000000000000E0	1.06560480088717879E1
-3.89999999999999991E0	1.07512152588893817E1
-3.79999999999999982E0	1.08460617815474869E1
-3.69999999999999973E0	1.09404069172016838E1
-3.59999999999999964E0	1.10339394096021515E1
-3.49999999999999956E0	1.11262287408277727E1
-3.39999999999999947E0	1.12168641391543633E1
-3.29999999999999938E0	1.13056396549613081E1
-3.19999999999999929E0	1.13925750699546957E1
-3.09999999999999920E0	1.14777856190440453E1
-2.99999999999999911E0	1.15613423794658621E1
-2.89999999999999902E0	1.16431907133629808E1
-2.79999999999999893E0	1.17231255204774021E1
-2.69999999999999885E0	1.18008251440276557E1
-2.59999999999999876E0	1.18759443237957774E1
-2.49999999999999867E0	1.19482181231460105E1
-2.39999999999999858E0	1.20175165093343717E1
-2.29999999999999849E0	1.20838254633362885E1
-2.19999999999999840E0	1.21472118877522917E1
-2.09999999999999831E0	1.22078345574018354E1
-1.99999999999999822E0	1.22659732372788532E1
-1.89999999999999813E0	1.23219976089885508E1
-1.79999999999999805E0	1.23762831902411863E1
-1.69999999999999796E0	1.24291385131853227E1
-1.59999999999999787E0	1.24807704153441468E1
-1.49999999999999778E0	1.25312737850370537E1
-1.39999999999999769E0	1.25806388949254822E1
-1.29999999999999760E0	1.26287807873568569E1
-1.19999999999999751E0	1.26755979632648197E1
-1.09999999999999742E0	1.27210372839041663E1
-9.99999999999997513E-1	1.27651232840032480E1
-8.99999999999997513E-1	1.28079384536234708E1
-7.99999999999997513E-1	1.28495818177622811E1
-6.99999999999997513E-1	1.28901330200577524E1
-5.99999999999997513E-1	1.29296276963731360E1
-4.99999999999997513E-1	1.29680389577688016E1
-3.99999999999997602E-1	1.30052634027334046E1
-2.99999999999997602E-1	1.30411226070129449E1
-1.99999999999997602E-1	1.30753991249872858E1
-9.99999999999975842E-2	1.31079097660108035E1
2.41473507855971548E-15	1.31385750904877585E1
1.00000000000002420E-1	1.31674344483431516E1
2.00000000000002442E-1	1.31946090765367430E1
3.00000000000002442E-1	1.32202540345527098E1
4.00000000000002487E-1	1.32445309033653436E1
5.00000000000002487E-1	1.32676015794411351E1
6.00000000000002398E-1	1.32895404115329296E1
7.00000000000002398E-1	1.33102958919948522E1
8.00000000000002309E-1	1.33297433419198685E1
9.00000000000002309E-1	1.33477936533283170E1
1.00000000000000244E0	1.33644375485393074E1
1.10000000000000253E0	1.33797994109697660E1
1.20000000000000262E0	1.33940876883860627E1
1.30000000000000271E0	1.34075387534443391E1
1.40000000000000280E0	1.34203898063228055E1
1.50000000000000289E0	1.34327737859130703E1
1.60000000000000298E0	1.34447769692092001E1
1.70000000000000306E0	1.34564922606945769E1
1.80000000000000315E0	1.34679661417057828E1
1.90000000000000324E0	1.34792225175550540E1
2.00000000000000000E0	1.34902373959574762E1


