1000000000.000,-0.612,-57.224,-5.229,-0.463
1001000000.000,-0.612,-57.226,-5.242,-0.461
1002000000.000,-0.611,-57.227,-5.255,-0.458
1003000000.000,-0.610,-57.229,-5.268,-0.456
1004000000.000,-0.609,-57.230,-5.280,-0.454
1005000000.000,-0.608,-57.231,-5.293,-0.452
1006000000.000,-0.607,-57.231,-5.305,-0.450
1007000000.000,-0.606,-57.232,-5.317,-0.447
1008000000.000,-0.605,-57.232,-5.329,-0.445
1009000000.000,-0.605,-57.232,-5.340,-0.443
1010000000.000,-0.604,-57.232,-5.351,-0.441
1011000000.000,-0.603,-57.231,-5.362,-0.439
1012000000.000,-0.602,-57.230,-5.373,-0.437
1013000000.000,-0.601,-57.229,-5.383,-0.434
1014000000.000,-0.600,-57.228,-5.393,-0.432
1015000000.000,-0.600,-57.227,-5.403,-0.430
1016000000.000,-0.599,-57.225,-5.413,-0.428
1017000000.000,-0.598,-57.223,-5.422,-0.426
1018000000.000,-0.597,-57.221,-5.432,-0.424
1019000000.000,-0.597,-57.218,-5.440,-0.422
1020000000.000,-0.596,-57.215,-5.449,-0.420
1021000000.000,-0.595,-57.212,-5.457,-0.418
1022000000.000,-0.594,-57.209,-5.466,-0.416
1023000000.000,-0.594,-57.206,-5.473,-0.414
1024000000.000,-0.593,-57.202,-5.481,-0.412
1025000000.000,-0.592,-57.198,-5.488,-0.410
1026000000.000,-0.592,-57.193,-5.495,-0.408
1027000000.000,-0.591,-57.189,-5.502,-0.406
1028000000.000,-0.590,-57.184,-5.509,-0.404
1029000000.000,-0.590,-57.179,-5.515,-0.402
1030000000.000,-0.589,-57.174,-5.521,-0.400
1031000000.000,-0.588,-57.168,-5.527,-0.399
1032000000.000,-0.588,-57.162,-5.532,-0.397
1033000000.000,-0.587,-57.156,-5.537,-0.395
1034000000.000,-0.586,-57.150,-5.542,-0.393
1035000000.000,-0.586,-57.143,-5.547,-0.391
1036000000.000,-0.585,-57.136,-5.551,-0.389
1037000000.000,-0.585,-57.129,-5.555,-0.388
1038000000.000,-0.584,-57.121,-5.559,-0.386
1039000000.000,-0.584,-57.114,-5.562,-0.384
1040000000.000,-0.583,-57.106,-5.566,-0.382
1041000000.000,-0.582,-57.097,-5.569,-0.380
1042000000.000,-0.582,-57.089,-5.571,-0.379
1043000000.000,-0.581,-57.080,-5.574,-0.377
1044000000.000,-0.581,-57.071,-5.576,-0.375
1045000000.000,-0.580,-57.062,-5.578,-0.373
1046000000.000,-0.580,-57.052,-5.579,-0.372
1047000000.000,-0.579,-57.042,-5.581,-0.370
1048000000.000,-0.579,-57.032,-5.582,-0.368
1049000000.000,-0.578,-57.022,-5.582,-0.367
1050000000.000,-0.578,-57.011,-5.583,-0.365
1051000000.000,-0.577,-57.000,-5.583,-0.363
1052000000.000,-0.577,-56.989,-5.583,-0.362
1053000000.000,-0.577,-56.977,-5.583,-0.360
1054000000.000,-0.576,-56.965,-5.582,-0.359
1055000000.000,-0.576,-56.953,-5.581,-0.357
1056000000.000,-0.575,-56.941,-5.580,-0.355
1057000000.000,-0.575,-56.928,-5.579,-0.354
1058000000.000,-0.575,-56.916,-5.577,-0.352
1059000000.000,-0.574,-56.903,-5.575,-0.351
1060000000.000,-0.574,-56.889,-5.573,-0.349
1061000000.000,-0.573,-56.876,-5.570,-0.348
1062000000.000,-0.573,-56.862,-5.567,-0.346
1063000000.000,-0.573,-56.847,-5.564,-0.345
1064000000.000,-0.572,-56.833,-5.561,-0.343
1065000000.000,-0.572,-56.818,-5.557,-0.342
1066000000.000,-0.572,-56.803,-5.553,-0.340
1067000000.000,-0.571,-56.788,-5.549,-0.339
1068000000.000,-0.571,-56.773,-5.545,-0.337
1069000000.000,-0.571,-56.757,-5.540,-0.336
1070000000.000,-0.570,-56.741,-5.535,-0.334
1071000000.000,-0.570,-56.725,-5.530,-0.333
